issuerId;ISSUER_NAME;ISSUER_TICKER;ISSUER_CNTRY_DOMICILE_NAME;ISSUER_CNTRY_DOMICILE;IVA_INDUSTRY;IVA_INDUSTRY_CODE;GICS_SUB_IND;IVA_COMPANY_RATING;INDUSTRY_ADJUSTED_SCORE;AGR_RATING;GOVERNANCE_SCORE;OVERALL_FLAG;ABORT_TIE;CONTRA_TIE;AE_TIE;ALC_TIE;FIREARM_TIE;GAM_TIE;NUC_TIE;TOB_TIE;WEAP_GTIE;CB_TIE;LM_TIE
IID000000002168612;GwangjuShinsegae. Co.,Ltd.;037710;South Korea;KR;Retail - Consumer Discretionary;15696;Department Stores;;;Average;;;;;;true;;;;true;;;
IID000000002135027;H & M Hennes & Mauritz AB;HM B;Sweden;SE;Retail - Consumer Discretionary;15696;Apparel Retail;AA;8.57;Average;6.70;Yellow;;;;;;;;;;;
IID000000002142631;H & R BLOCK, INC.;HRB;United States of America;US;Diversified Consumer Services;14519;Specialized Consumer Services;BB;4.2;Average;7.20;Green;;;;;;;;;;;
IID000000002168621;H&E EQUIPMENT SERVICES, INC.;HEES;United States of America;US;Trading Companies & Distributors;12951;Trading Companies & Distributors;BB;3.0;Average;5.60;Green;;;;;;;;;;;
IID000000002200905;H&R Real Estate Investment Trust;HR.UN;Canada;CA;Real Estate Management & Services;15699;Diversified REITs;B;1.9;Aggressive;6.20;Green;;;;;;;;;;;
IID000000002168620;H. LUNDBECK A/S;LUN;Denmark;DK;Pharmaceuticals;12939;Pharmaceuticals;A;6.9;Average;6.70;Yellow;;;;;;;;;;;
IID000000002150310;H.B. FULLER COMPANY;FUL;United States of America;US;Specialty Chemicals;12945;Specialty Chemicals;BBB;4.9;Aggressive;4.50;Green;;;;;;;;;;;
IID000000002150180;H.I.S. Co., Ltd.;9603;Japan;JP;Hotels & Travel;15691;Hotels, Resorts & Cruise Lines;BBB;4.7;Aggressive;2.80;Green;;;;true;;;;;;;
IID000000002168629;H2O RETAILING CORPORATION;8242;Japan;JP;Retail - Consumer Discretionary;15696;Department Stores;BBB;4.6;Average;3.80;Green;;;;true;;;;true;;;
IID000000002168800;HABIB BANK LIMITED;HBL;Pakistan;PK;Banks;15698;Diversified Banks;BB;3.7;Average;6.80;Green;;;;;;;;;;;
IID000000002168631;HACHI-BAN CO.,LTD.;9950;Japan;JP;Restaurants;15693;Restaurants;;;Conservative;;;;;;true;;;;;;;
IID000000002143278;HACI OMER SABANCI HOLDING ANONIM SIRKETI;SAHOL;Turkey;TR;Diversified Financials;15491;Multi-Sector Holdings;B;2.6;Aggressive;3.60;Green;;;;true;;;;true;;;
IID000000002168809;HAEMONETICS CORPORATION;HAE;United States of America;US;Health Care Equipment & Supplies;12917;Health Care Supplies;BBB;4.9;Conservative;6.60;Green;;;;;;;;;;;
IID000000002124352;HAIER ELECTRONICS GROUP CO., LTD.;1169;Hong Kong;HK;Household Durables;12922;Household Appliances;B;1.9;Conservative;3.80;Green;;;;;;;;;;;
IID000000002149340;HAITIAN INTERNATIONAL HOLDINGS LIMITED;1882;China;CN;Industrial Machinery;12924;Industrial Machinery;CCC;0.0;Average;2.10;Green;;;;;;;;;;;
IID000000002140329;HAKUHODO DY HOLDINGS INCORPORATED;2433;Japan;JP;Media & Entertainment;15706;Advertising;BB;3.2;Aggressive;4.30;Green;;;;;;;;;;;
IID000000002145123;HALCON RESOURCES CORPORATION;HK;United States of America;US;Oil & Gas Exploration & Production;12936;Oil & Gas Exploration & Production;B;1.5;Very Aggressive;3.90;Green;;;;;;;;;;;
IID000000002151644;HALFORDS GROUP PLC;HFD;United Kingdom;GB;Retail - Consumer Discretionary;15696;Automotive Retail;AAA;9.8;Average;8.00;Green;;;;;;;;;;;
IID000000002142486;HALLIBURTON COMPANY;HAL;United States of America;US;Energy Equipment & Services;12913;Oil & Gas Equipment & Services;BBB;5.0;Average;6.40;Orange;;;;;;;;;;;
IID000000002168848;HALLMARK FINANCIAL SERVICES, INC.;HALL;United States of America;US;Property & Casualty Insurance;15582;Property & Casualty Insurance;;;Average;4.00;Green;;;;;;;;;;;
IID000000002168855;HALMA PUBLIC LIMITED COMPANY;HLMA;United Kingdom;GB;Electronic Equipment, Instruments & Components;12911;Electronic Equipment & Instruments;BBB;4.6;;8.40;Green;;;;;;;;;;;
IID000000002168637;HALOWS CO.,LTD.;2742;Japan;JP;Retail - Food & Staples;15697;Food Retail;;;Average;;Green;;;;true;;;;;;;
IID000000002168858;HALOZYME THERAPEUTICS, INC.;HALO;United States of America;US;Biotechnology;12892;Biotechnology;BBB;4.4;Aggressive;6.00;Green;;;;;;;;;;;
IID000000002168640;HAMAMATSU PHOTONICS K.K.;6965;Japan;JP;Electronic Equipment, Instruments & Components;12911;Electronic Components;B;2.7;Very Aggressive;3.20;Green;;;;;;;;;;;
IID000000002168869;HAMMERSON PLC;HMSO;United Kingdom;GB;Real Estate Management & Services;15699;Retail REITs;AA;8.4;Average;6.80;Green;;;;;;;;;;;
IID000000002140890;HANCOCK WHITNEY CORPORATION;HWC;United States of America;US;Banks;15698;Regional Banks;BB;4.1;Average;6.80;Green;;;;;;;;;;;
IID000000002168900;HANESBRANDS INC.;HBI;United States of America;US;Textiles, Apparel & Luxury Goods;13201;Apparel, Accessories & Luxury Goods;A;6.8;Very Aggressive;6.00;Green;;;;;;;;;;;
IID000000002140249;HANG LUNG GROUP LIMITED;10;Hong Kong;HK;Real Estate Management & Services;15699;Real Estate Operating Companies;BBB;5.4;Aggressive;4.80;Green;;;;;;;;;;;
IID000000002168903;HANG LUNG PROPERTIES LIMITED;101;Hong Kong;HK;Real Estate Development & Diversified Activities;13198;Diversified Real Estate Activities;BBB;5.7;Aggressive;5.60;Green;;;;;;;;;;;
IID000000002168904;HANG SENG BANK, LIMITED;11;Hong Kong;HK;Banks;15698;Diversified Banks;AA;8.5;Average;6.30;Green;;;;;;;;;;;
IID000000002591548;HANGZHOU HIKVISION DIGITAL TECHNOLOGY CO., LTD;002415;China;CN;Electronic Equipment, Instruments & Components;12911;Electronic Equipment & Instruments;B;2.6;Conservative;5.00;Green;;;;;;true;;;;;
IID000000002168645;HANJIN HEAVY IND. & CONST. HOLDINGS CO., LTD;003480;South Korea;KR;Utilities;15700;Gas Utilities;;;Average;;;;;;;;;;;true;;
IID000000002168917;HANJIN HEAVY INDUSTRIES & CONSTRUCTION CO.,LTD;097230;South Korea;KR;Construction & Farm Machinery & Heavy Trucks;12900;Construction Machinery & Heavy Trucks;;;Very Aggressive;;;;;;;;;;;true;;
IID000000002675655;HANJIN KAL CORP.;180640;South Korea;KR;Airlines;12884;Airlines;;;Conservative;;Yellow;;;;true;;true;;;;;
IID000000002653261;HANKOOK TIRE CO.,LTD;161390;South Korea;KR;Auto Components;12885;Tires & Rubber;AA;7.3;Aggressive;4.90;Yellow;;;;;;;;;;;
IID000000002151691;HANKUK PAPER MFG CO.,LTD;002300;South Korea;KR;Paper & Forest Products;12938;Paper Products;;;Aggressive;;;;;;;;;;true;;;
IID000000002132670;HANMI FINANCIAL CORPORATION;HAFC;United States of America;US;Banks;15698;Regional Banks;BB;3.0;Average;8.20;Green;;;;;;;;;;;
IID000000002666056;HANNON ARMSTRONG SUSTAINABLE INFRASTRUCTURE CAPITAL, INC.;HASI;United States of America;US;Real Estate Management & Services;15699;Industrial REITs;BB;3.2;Very Aggressive;5.90;Green;;;;;;;;;;;
IID000000002136491;HANSTEEN HOLDINGS PLC;HSTN;United Kingdom;GB;Real Estate Management & Services;15699;Industrial REITs;B;1.9;Aggressive;6.80;Green;;;;;;;;;;;
IID000000002182601;HANWHA AEROSPACE CO., LTD.;012450;South Korea;KR;Aerospace & Defense;12882;Aerospace & Defense;;;Aggressive;2.70;Yellow;;;;;;;;;true;true;
IID000000002168952;HANWHA CHEMICAL CORPORATION;009830;South Korea;KR;Commodity Chemicals;12896;Commodity Chemicals;BBB;4.3;Conservative;2.20;Green;;;;;;;;;;;
IID000000002168953;HANWHA CORP;000880;South Korea;KR;Industrial Conglomerates;12923;Industrial Conglomerates;BB;3.0;Average;2.10;Yellow;;;;true;;;;;true;true;true
IID000000002576540;HANWHA LIFE INSURANCE CO., LTD.;088350;South Korea;KR;Life & Health Insurance;15580;Life & Health Insurance;B;2.1;Average;4.50;Green;;;;;;;;;;;
IID000000002125951;HAP SENG CONSOLIDATED BERHAD;HAPSENG;Malaysia;MY;Industrial Conglomerates;12923;Industrial Conglomerates;BBB;5.1;Aggressive;3.70;Green;;;;;;;;;;;
IID000000002761333;HARBORONE BANCORP, INC.;HONE;United States of America;US;Banks;15698;Regional Banks;BB;2.9;Aggressive;4.90;Green;;;;;;;;;;;
IID000000002140376;HARBOUR CENTRE DEVELOPMENT LIMITED;51;Hong Kong;HK;Real Estate Development & Diversified Activities;13198;Real Estate Development;;;Average;;;;;;true;;;;true;;;
IID000000002168979;HARGREAVES LANSDOWN PLC;HL.;United Kingdom;GB;Asset Management & Custody Banks;15576;Asset Management & Custody Banks;BB;3.4;Aggressive;6.50;Green;;;;;;;;;;;
IID000000002268159;HARLEY-DAVIDSON FINANCIAL SERVICES, INC.;HOG;United States of America;US;Consumer Finance;15211;Consumer Finance;;;;;;;;;;;true;;;;;
IID000000002168985;HARLEY-DAVIDSON, INC.;HOG;United States of America;US;Automobiles;12886;Motorcycle Manufacturers;BBB;5.7;Aggressive;6.40;Green;;;;;;true;;;;;
IID000000002132612;HARMONIC INC.;HLIT;United States of America;US;Technology Hardware, Storage & Peripherals;12898;Communications Equipment;BBB;4.4;Conservative;6.70;Green;;;;;;;;;;;
IID000000002168988;HARMONY GOLD MINING COMPANY LIMITED;HAR;South Africa;ZA;Metals and Mining - Precious Metals;15680;Gold;CCC;1.3;Average;6.70;Red;;;;;;;;;;;
IID000000002132041;HARRIS CORPORATION;HRS;United States of America;US;Aerospace & Defense;12882;Aerospace & Defense;BBB;5.6;Average;5.10;Green;;;;;;;;;true;;
IID000000002169001;HARSCO CORPORATION;HSC;United States of America;US;Industrial Machinery;12924;Industrial Machinery;BB;3.8;Aggressive;5.80;Yellow;;;;;;;;;;;
IID000000002169015;HARVARD BIOSCIENCE, INC.;HBIO;United States of America;US;Health Care Equipment & Supplies;12917;Life Sciences Tools & Services;;;Average;6.00;Green;;;;;;;;;;;
IID000000002169027;HARVEY NORMAN HOLDINGS LTD;HVN;Australia;AU;Retail - Consumer Discretionary;15696;General Merchandise Stores;BBB;5.7;Average;2.10;Green;;;;true;;;;;;;
IID000000002745411;HASTINGS GROUP HOLDINGS PLC;HSTG;United Kingdom;GB;Property & Casualty Insurance;15582;Property & Casualty Insurance;B;2.0;Aggressive;7.60;Green;;;;;;;;;;;
IID000000002169048;HAVAS S.A.;HAVSF;France;FR;Media;15682;Advertising;;;;;Orange;;;true;;;;;;;;
IID000000002169049;HAVELLS INDIA LIMITED;HAVELLS;India;IN;Electrical Equipment;12910;Electrical Components & Equipment;B;2.5;;5.70;Green;;;;;;;;;;;
IID000000002169051;HAVERTY FURNITURE COMPANIES, INC.;HVT;United States of America;US;Retail - Consumer Discretionary;15696;Homefurnishing Retail;BBB;4.5;Conservative;5.10;Green;;;;;;;;;;;
IID000000002169056;HAWAIIAN ELECTRIC INDUSTRIES, INC.;HE;United States of America;US;Utilities;15700;Electric Utilities;BBB;5.7;Average;6.40;Green;;;;;;;;;;;
IID000000002127021;HAWAIIAN HOLDINGS, INC.;HA;United States of America;US;Airlines;12884;Airlines;BB;3.6;Average;5.60;Green;;;;true;;;;;;;
IID000000002144784;HAWESKO HOLDING AKTIENGESELLSCHAFT;HAW;Germany;DE;Retail - Food & Staples;15697;Food Retail;;;Average;;;;;;true;;;;;;;
IID000000002154531;HAYLEYS FABRIC PLC;MGT.N0000;Sri Lanka;LK;Textiles, Apparel & Luxury Goods;13201;Textiles;;;Conservative;;;;;;true;;;;true;;;
IID000000002169067;HAYLEYS PLC;HAYL.N0000;Sri Lanka;LK;Industrial Conglomerates;12923;Industrial Conglomerates;;;Average;;;;;;true;;;;true;;;
IID000000002132674;HAYNES INTERNATIONAL, INC.;HAYN;United States of America;US;Steel;12947;Steel;B;2.5;Aggressive;6.60;Green;;;;;;;;;;;
IID000000002126755;HAYS PLC;HAS;United Kingdom;GB;Professional Services;15695;Human Resource & Employment Services;AA;8.0;Conservative;8.20;Green;;;;;;;;;;;
IID000000002141182;HBL Power Systems Ltd;HBLPOWER;India;IN;Electrical Equipment;12910;Electrical Components & Equipment;;;;;;;;;;;;;;true;;
IID000000002180168;HC2 HOLDINGS, INC.;HCHC;United States of America;US;Construction & Engineering;12899;Construction & Engineering;BBB;4.9;Aggressive;4.90;Green;;;;;;;;;;;
IID000000002604220;HCA HEALTHCARE, INC.;HCA;United States of America;US;Health Care Providers & Services;12918;Health Care Facilities;A;6.0;Average;5.60;Green;true;;;;;;;;;;
IID000000002356787;HCI GROUP, INC.;HCI;United States of America;US;Property & Casualty Insurance;15582;Property & Casualty Insurance;B;1.7;Aggressive;4.30;Green;;;;;;;;;;;
IID000000002168669;HCL INFOSYSTEMS LIMITED;HCL-INSYS;India;IN;Electronic Equipment, Instruments & Components;12911;Technology Distributors;;;Aggressive;;;;;;;;;;;true;;
IID000000002132994;HCL TECHNOLOGIES LIMITED;HCLTECH;India;IN;Software & Services;15356;IT Consulting & Other Services;A;6.2;Average;5.30;Green;;;;;;;;;;;
IID000000002168671;HCP, INC.;HCP;United States of America;US;Real Estate Management & Services;15699;Health Care REITs;A;6.2;Aggressive;5.80;Green;;;;;;;;;;;
IID000000002670397;HD SUPPLY HOLDINGS, INC.;HDS;United States of America;US;Trading Companies & Distributors;12951;Trading Companies & Distributors;BBB;4.5;Average;6.20;Green;;;;;;;;;;;
IID000000002169827;HDC HOLDINGS CO.,Ltd;012630;South Korea;KR;Construction & Engineering;12899;Construction & Engineering;;;Aggressive;6.30;Green;;;;true;;;;;;;
IID000000002124974;HEALIUS LTD;HLS;Australia;AU;Health Care Providers & Services;12918;Health Care Services;BB;3.1;Average;8.30;Green;true;;;;;;;;;;
IID000000002126242;HEALTH MANAGEMENT INTERNATIONAL LTD;588;Singapore;SG;Health Care Providers & Services;12918;Health Care Facilities;;;Average;;;true;;;;;;;;;;
IID000000002169100;HEALTHCARE REALTY TRUST INCORPORATED;HR;United States of America;US;Real Estate Management & Services;15699;Health Care REITs;B;1.6;Average;5.70;Green;;;;;;;;;;;
IID000000002140896;HEALTHCARE SERVICES GROUP, INC.;HCSG;United States of America;US;Commercial Services & Supplies;12895;Diversified Support Services;A;6.0;Average;6.30;Green;;;;;;;;;;;
IID000000002598567;HEALTHCARE TRUST OF AMERICA, INC.;HTA;United States of America;US;Real Estate Management & Services;15699;Health Care REITs;B;1.9;Average;5.00;Green;;;;;;;;;;;
IID000000002703670;HEALTHEQUITY, INC.;HQY;United States of America;US;Health Care Providers & Services;12918;Managed Health Care;BB;3.4;Conservative;8.20;Green;;;;;;;;;;;
IID000000002175689;HEALTHIER CHOICES MANAGEMENT CORP.;HCMC;United States of America;US;Tobacco;15688;Tobacco;;;Conservative;;;;;;true;;;;true;;;
IID000000002126783;HEALTHSCOPE LIMITED;HSO;Australia;AU;Health Care Providers & Services;12918;Health Care Facilities;AA;8.3;Average;6.80;Green;true;;;;;;;;;;
IID000000002169106;HEALTHSTREAM, INC.;HSTM;United States of America;US;Health Care Equipment & Supplies;12917;Health Care Technology;B;2.0;Aggressive;4.20;Green;;;;;;;;;;;
IID000000002149259;HEARTLAND EXPRESS, INC.;HTLD;United States of America;US;Road & Rail Transport;15357;Trucking;BB;3.0;Average;4.70;Green;;;;;;;;;;;
IID000000002132639;HEARTLAND FINANCIAL USA, INC.;HTLF;United States of America;US;Banks;15698;Regional Banks;BBB;4.8;Average;3.50;Green;;;;;;;;;;;
IID000000002258541;HEATHROW AIRPORT HOLDINGS LIMITED;FGOPC;United Kingdom;GB;Transportation Infrastructure;15355;;AA;7.8;;4.00;Green;;;;true;;;;true;;;
IID000000002169123;HEBEI HENGSHUI LAOBAIGAN LIQUOR CO., LTD.;600559;China;CN;Beverages;15689;Distillers & Vintners;;;Average;;;;;;true;;;;;;;
IID000000002150998;HECLA MINING COMPANY;HL;United States of America;US;Metals and Mining - Precious Metals;15680;Silver;B;2.3;Average;5.80;Yellow;;;;;;;;;;;
IID000000002169136;HEETON HOLDINGS LIMITED;5DP;Singapore;SG;Real Estate Development & Diversified Activities;13198;Real Estate Development;;;Aggressive;;;;;;true;;;;;;;
IID000000002168679;HEICO CORPORATION;HEI;United States of America;US;Aerospace & Defense;12882;Aerospace & Defense;BB;4.1;Average;4.60;Green;;;;;;;;;true;;
IID000000002169144;HEIDRICK & STRUGGLES INTERNATIONAL, INC.;HSII;United States of America;US;Professional Services;15695;Human Resource & Employment Services;BBB;5.7;Average;6.70;Green;;;;;;;;;;;
IID000000002126580;HEINEKEN MALAYSIA BERHAD;HEIM;Malaysia;MY;Beverages;15689;Brewers;;;Average;;;;;;true;;;;;;;
IID000000002134933;HEIWADO CO.,LTD.;8276;Japan;JP;Retail - Food & Staples;15697;Food Retail;BBB;5.6;Average;3.80;Green;;;;true;;;;;;;
IID000000002124328;HELEN OF TROY LIMITED;HELE;Bermuda;BM;Household Durables;12922;Household Appliances;A;6.9;Aggressive;7.20;Green;;;;;;;;;;;
IID000000002135026;HELICAL PLC;HLCL;United Kingdom;GB;Real Estate Development & Diversified Activities;13198;Real Estate Development;AA;7.9;Average;7.00;Green;;;;;;;;;;;
IID000000002169163;HELIX ENERGY SOLUTIONS GROUP, INC.;HLX;United States of America;US;Energy Equipment & Services;12913;Oil & Gas Equipment & Services;BB;4.0;Conservative;5.10;Green;;;;;;;;;;;
IID000000002132486;HELLENIC PETROLEUM S.A.;ELPE;Greece;GR;Oil & Gas Refining, Marketing, Transportation & Storage;12937;Oil & Gas Refining & Marketing;;;Average;5.60;Yellow;;;;true;;;;true;;;
IID000000002169173;HELLENIC TELECOMMUNICATIONS ORGANIZATION S.A.;HTO;Greece;GR;Telecommunication Services;15705;Integrated Telecommunication Services;BBB;4.5;Average;1.70;Green;;;true;;;;;;;;
IID000000002169177;HELMERICH & PAYNE, INC.;HP;United States of America;US;Energy Equipment & Services;12913;Oil & Gas Drilling;B;2.4;Aggressive;5.60;Green;;;;;;;;;;;
IID000000002129557;HEMAS HOLDINGS PLC;HHL.N0000;Sri Lanka;LK;Industrial Conglomerates;12923;Industrial Conglomerates;;;Average;;Green;;;;true;;;;;;;
IID000000002665288;HEMISPHERE MEDIA GROUP, INC.;HMTV;United States of America;US;Broadcasting, Cable & Satellite;12893;Broadcasting;A;6.2;Aggressive;3.60;Green;;;;;;;;;;;
IID000000002140250;HENDERSON LAND DEVELOPMENT COMPANY LIMITED;12;Hong Kong;HK;Real Estate Development & Diversified Activities;13198;Diversified Real Estate Activities;BB;3.6;Aggressive;2.10;Green;;;;;;;;;;;
IID000000002169215;HENGAN INTERNATIONAL GROUP COMPANY LIMITED;1044;China;CN;Household & Personal Products;12921;Personal Products;CCC;0.0;Average;3.70;Green;;;;;;;;;;;
IID000000002163603;HENGLI PETROCHEMICAL CO., LTD.;600346;China;CN;Commodity Chemicals;12896;Commodity Chemicals;B;1.7;Aggressive;3.70;Green;;;;;;;;;;;
IID000000002132626;HENRY SCHEIN, INC.;HSIC;United States of America;US;Health Care Providers & Services;12918;Health Care Distributors;AAA;10.0;Average;4.10;Yellow;;;;;;;;;;;
IID000000002169237;HERBALIFE NUTRITION LTD.;HLF;Cayman Islands;KY;Household & Personal Products;12921;Personal Products;BBB;5.7;Aggressive;6.10;Yellow;;;;;;;;;;;
IID000000002123709;HERC HOLDINGS INC.;HRI;United States of America;US;Trading Companies & Distributors;12951;Trading Companies & Distributors;BBB;4.7;Average;7.00;Green;;;;;;;;;;;
IID000000002169245;HERITAGE COMMERCE CORP;HTBK;United States of America;US;Banks;15698;Regional Banks;B;2.6;Average;6.20;Green;;;;;;;;;;;
IID000000002132606;HERITAGE FINANCIAL CORPORATION;HFWA;United States of America;US;Banks;15698;Regional Banks;BBB;4.6;Average;7.40;Green;;;;;;;;;;;
IID000000002700076;HERITAGE INSURANCE HOLDINGS, INC.;HRTG;United States of America;US;Property & Casualty Insurance;15582;Property & Casualty Insurance;B;2.6;Very Aggressive;5.00;Green;;;;;;;;;;;
IID000000002196548;HERITAGE-CRYSTAL CLEAN, INC.;HCCI;United States of America;US;Commercial Services & Supplies;12895;Environmental & Facilities Services;B;1.6;Conservative;4.00;Green;;;;;;;;;;;
IID000000002136778;HERMAN MILLER, INC.;MLHR;United States of America;US;Commercial Services & Supplies;12895;Office Services & Supplies;AA;7.4;Average;6.30;Green;;;;;;;;;;;
IID000000002143159;HERMES INTERNATIONAL S.C.A.;RMS;France;FR;Textiles, Apparel & Luxury Goods;13201;Apparel, Accessories & Luxury Goods;BBB;4.6;Average;5.20;Green;;;;;;;;;;;
IID000000002124768;HERO MOTOCORP LIMITED;HEROMOTOCO;India;IN;Automobiles;12886;Motorcycle Manufacturers;BBB;5.7;;3.80;Green;;;;;;;;;;;
IID000000002124641;HERON THERAPEUTICS, INC.;HRTX;United States of America;US;Biotechnology;12892;Biotechnology;B;2.4;Very Aggressive;5.50;Green;;;;;;;;;;;
IID000000002169262;HERSHA HOSPITALITY TRUST;HT;United States of America;US;Real Estate Management & Services;15699;Hotel & Resort REITs;B;2.4;Average;4.60;Green;;;;true;;;;;;;
IID000000002769869;HERTZ GLOBAL HOLDINGS, INC.;HTZ;United States of America;US;Road & Rail Transport;15357;Trucking;AA;7.9;Very Aggressive;5.60;Yellow;;;;;;;;;;;
IID000000002169270;HESKA CORPORATION;HSKA;United States of America;US;Health Care Equipment & Supplies;12917;Health Care Equipment;A;6.0;Average;7.00;Green;;;;;;;;;;;
IID000000002132017;HESS CORPORATION;HES;United States of America;US;Oil & Gas Exploration & Production;12936;Oil & Gas Exploration & Production;AA;8.2;Aggressive;6.60;Green;;;;;;;;;;;
IID000000002744642;HEWLETT PACKARD ENTERPRISE COMPANY;HPE;United States of America;US;Technology Hardware, Storage & Peripherals;12898;Technology Hardware, Storage & Peripherals;AAA;10.0;Average;6.60;Yellow;;;;;;;;;;;
IID000000002169281;HEXCEL CORPORATION;HXL;United States of America;US;Aerospace & Defense;12882;Aerospace & Defense;A;6.7;Average;5.70;Green;;;;;;;;;;;
IID000000002168684;HEXZA CORPORATION BERHAD;HEXZA;Malaysia;MY;Diversified Chemicals;12903;Diversified Chemicals;;;Conservative;;;;;;true;;;;;;;
IID000000002126010;HFF, INC.;HF;United States of America;US;Real Estate Management & Services;15699;Real Estate Services;BB;4.1;Aggressive;6.70;Green;;;;;;;;;;;
IID000000002149244;HIBBETT SPORTS, INC.;HIBB;United States of America;US;Retail - Consumer Discretionary;15696;Specialty Stores;A;7.0;Conservative;5.80;Green;;;;;;;;;;;
IID000000002836950;HIGHPOINT RESOURCES CORPORATION;HPR;United States of America;US;Oil & Gas Exploration & Production;12936;Oil & Gas Exploration & Production;B;2.5;Average;7.30;Green;;;;;;;;;;;
IID000000002169348;HIGHWOODS PROPERTIES, INC.;HIW;United States of America;US;Real Estate Management & Services;15699;Office REITs;B;2.7;Average;5.90;Green;;;;;;;;;;;
